"TabName","AssumptionID","Address","Section","DataType","DefaultValue","Description"
"UW Inputs","UWIN_S1P5_NAME","$C$10","UW Inputs","Text","High Cession",""
"UW Inputs","UWIN_S1P5_TERM","$D$10","UW Inputs","Number","12",""
"UW Inputs","UWIN_S1P5_GWP1","$E$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP2","$F$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP3","$G$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP4","$H$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP5","$I$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP6","$J$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP7","$K$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP8","$L$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP9","$M$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP10","$N$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP11","$O$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP12","$P$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP13","$Q$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP14","$R$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP15","$S$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP16","$T$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP17","$U$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP18","$V$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP19","$W$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GWP20","$X$10","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P5_GROW","$Y$10","UW Inputs","Pct","0",""
"UW Inputs","UWIN_S2P5_COMM1","$E$23","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P5_COMM2","$F$23","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P5_COMM3","$G$23","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P5_COMM4","$H$23","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P5_COMM5","$I$23","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S3P5A_PAT","$D$44","UW Inputs","Text","Casualty",""
"UW Inputs","UWIN_S3P5A_LD","$E$44","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P5A_CD","$F$44","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P5A_ELR1","$G$44","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P5A_ELR2","$H$44","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P5A_ELR3","$I$44","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P5A_ELR4","$J$44","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P5A_SEV","$K$44","UW Inputs","Number","50000",""
"UW Inputs","UWIN_S3P5S_PAT","$D$45","UW Inputs","Text","Casualty",""
"UW Inputs","UWIN_S3P5S_LD","$E$45","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P5S_CD","$F$45","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P5S_ELR1","$G$45","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P5S_ELR2","$H$45","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P5S_ELR3","$I$45","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P5S_ELR4","$J$45","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P5S_SEV","$K$45","UW Inputs","Number","150000",""
"UW Inputs","UWIN_S3P5C_PAT","$D$46","UW Inputs","Text","Property",""
"UW Inputs","UWIN_S3P5C_LD","$E$46","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P5C_CD","$F$46","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P5C_ELR1","$G$46","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P5C_ELR2","$H$46","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P5C_ELR3","$I$46","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P5C_ELR4","$J$46","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P5C_SEV","$K$46","UW Inputs","Number","100000",""
"UW Inputs","UWIN_S4P5_CEDE1","$E$69","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P5_COMM1","$F$69","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P5_FEE1","$G$69","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P5_CEDE2","$H$69","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P5_COMM2","$I$69","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P5_FEE2","$J$69","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P5_CEDE3","$K$69","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P5_COMM3","$L$69","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P5_FEE3","$M$69","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P5_CEDE4","$N$69","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P5_COMM4","$O$69","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P5_FEE4","$P$69","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P5_CEDE5","$Q$69","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P5_COMM5","$R$69","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P5_FEE5","$S$69","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S5P5_CAT1","$E$82","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P5_OTH1","$J$82","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P5_CAT2","$F$82","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P5_OTH2","$K$82","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P5_CAT3","$G$82","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P5_OTH3","$L$82","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P5_CAT4","$H$82","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P5_OTH4","$M$82","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P5_CAT5","$I$82","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P5_OTH5","$N$82","UW Inputs","Number","0",""
"UW Inputs","UWIN_S1P6_BU","$B$11","UW Inputs","Text","West",""
"UW Inputs","UWIN_S1P6_NAME","$C$11","UW Inputs","Text","High Severity",""
"UW Inputs","UWIN_S1P6_TERM","$D$11","UW Inputs","Number","12",""
"UW Inputs","UWIN_S1P6_GWP1","$E$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP2","$F$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP3","$G$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP4","$H$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP5","$I$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP6","$J$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP7","$K$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP8","$L$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP9","$M$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP10","$N$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP11","$O$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP12","$P$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP13","$Q$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP14","$R$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP15","$S$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP16","$T$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP17","$U$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP18","$V$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP19","$W$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GWP20","$X$11","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P6_GROW","$Y$11","UW Inputs","Pct","0",""
"UW Inputs","UWIN_S2P6_COMM1","$E$24","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P6_COMM2","$F$24","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P6_COMM3","$G$24","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P6_COMM4","$H$24","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P6_COMM5","$I$24","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S3P6A_PAT","$D$47","UW Inputs","Text","Casualty",""
"UW Inputs","UWIN_S3P6A_LD","$E$47","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P6A_CD","$F$47","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P6A_ELR1","$G$47","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P6A_ELR2","$H$47","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P6A_ELR3","$I$47","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P6A_ELR4","$J$47","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P6A_SEV","$K$47","UW Inputs","Number","100000",""
"UW Inputs","UWIN_S3P6S_PAT","$D$48","UW Inputs","Text","Casualty",""
"UW Inputs","UWIN_S3P6S_LD","$E$48","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P6S_CD","$F$48","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P6S_ELR1","$G$48","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P6S_ELR2","$H$48","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P6S_ELR3","$I$48","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P6S_ELR4","$J$48","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P6S_SEV","$K$48","UW Inputs","Number","150000",""
"UW Inputs","UWIN_S3P6C_PAT","$D$49","UW Inputs","Text","Property",""
"UW Inputs","UWIN_S3P6C_LD","$E$49","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P6C_CD","$F$49","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P6C_ELR1","$G$49","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P6C_ELR2","$H$49","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P6C_ELR3","$I$49","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P6C_ELR4","$J$49","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P6C_SEV","$K$49","UW Inputs","Number","100000",""
"UW Inputs","UWIN_S4P6_CEDE1","$E$70","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P6_COMM1","$F$70","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P6_FEE1","$G$70","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P6_CEDE2","$H$70","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P6_COMM2","$I$70","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P6_FEE2","$J$70","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P6_CEDE3","$K$70","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P6_COMM3","$L$70","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P6_FEE3","$M$70","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P6_CEDE4","$N$70","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P6_COMM4","$O$70","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P6_FEE4","$P$70","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P6_CEDE5","$Q$70","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P6_COMM5","$R$70","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P6_FEE5","$S$70","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S5P6_CAT1","$E$83","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P6_OTH1","$J$83","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P6_CAT2","$F$83","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P6_OTH2","$K$83","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P6_CAT3","$G$83","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P6_OTH3","$L$83","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P6_CAT4","$H$83","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P6_OTH4","$M$83","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P6_CAT5","$I$83","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P6_OTH5","$N$83","UW Inputs","Number","0",""
"UW Inputs","UWIN_S1P7_BU","$B$12","UW Inputs","Text","West",""
"UW Inputs","UWIN_S1P7_NAME","$C$12","UW Inputs","Text","Long Term 24mo",""
"UW Inputs","UWIN_S1P7_TERM","$D$12","UW Inputs","Number","24",""
"UW Inputs","UWIN_S1P7_GWP1","$E$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP2","$F$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP3","$G$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP4","$H$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP5","$I$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP6","$J$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP7","$K$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP8","$L$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP9","$M$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP10","$N$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP11","$O$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP12","$P$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP13","$Q$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP14","$R$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP15","$S$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP16","$T$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP17","$U$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP18","$V$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP19","$W$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GWP20","$X$12","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P7_GROW","$Y$12","UW Inputs","Pct","0",""
"UW Inputs","UWIN_S2P7_COMM1","$E$25","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P7_COMM2","$F$25","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P7_COMM3","$G$25","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P7_COMM4","$H$25","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P7_COMM5","$I$25","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S3P7A_PAT","$D$50","UW Inputs","Text","Casualty",""
"UW Inputs","UWIN_S3P7A_LD","$E$50","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P7A_CD","$F$50","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P7A_ELR1","$G$50","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P7A_ELR2","$H$50","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P7A_ELR3","$I$50","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P7A_ELR4","$J$50","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P7A_SEV","$K$50","UW Inputs","Number","50000",""
"UW Inputs","UWIN_S3P7S_PAT","$D$51","UW Inputs","Text","Casualty",""
"UW Inputs","UWIN_S3P7S_LD","$E$51","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P7S_CD","$F$51","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P7S_ELR1","$G$51","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P7S_ELR2","$H$51","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P7S_ELR3","$I$51","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P7S_ELR4","$J$51","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P7S_SEV","$K$51","UW Inputs","Number","150000",""
"UW Inputs","UWIN_S3P7C_PAT","$D$52","UW Inputs","Text","Property",""
"UW Inputs","UWIN_S3P7C_LD","$E$52","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P7C_CD","$F$52","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P7C_ELR1","$G$52","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P7C_ELR2","$H$52","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P7C_ELR3","$I$52","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P7C_ELR4","$J$52","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P7C_SEV","$K$52","UW Inputs","Number","100000",""
"UW Inputs","UWIN_S4P7_CEDE1","$E$71","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P7_COMM1","$F$71","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P7_FEE1","$G$71","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P7_CEDE2","$H$71","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P7_COMM2","$I$71","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P7_FEE2","$J$71","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P7_CEDE3","$K$71","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P7_COMM3","$L$71","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P7_FEE3","$M$71","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P7_CEDE4","$N$71","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P7_COMM4","$O$71","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P7_FEE4","$P$71","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P7_CEDE5","$Q$71","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P7_COMM5","$R$71","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P7_FEE5","$S$71","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S5P7_CAT1","$E$84","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P7_OTH1","$J$84","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P7_CAT2","$F$84","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P7_OTH2","$K$84","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P7_CAT3","$G$84","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P7_OTH3","$L$84","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P7_CAT4","$H$84","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P7_OTH4","$M$84","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P7_CAT5","$I$84","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P7_OTH5","$N$84","UW Inputs","Number","0",""
"UW Inputs","UWIN_S1P8_BU","$B$13","UW Inputs","Text","West",""
"UW Inputs","UWIN_S1P8_NAME","$C$13","UW Inputs","Text","High Growth",""
"UW Inputs","UWIN_S1P8_TERM","$D$13","UW Inputs","Number","12",""
"UW Inputs","UWIN_S1P8_GWP1","$E$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP2","$F$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP3","$G$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP4","$H$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP5","$I$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP6","$J$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP7","$K$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP8","$L$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP9","$M$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP10","$N$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP11","$O$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP12","$P$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP13","$Q$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP14","$R$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP15","$S$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP16","$T$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP17","$U$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP18","$V$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP19","$W$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GWP20","$X$13","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P8_GROW","$Y$13","UW Inputs","Pct","0",""
"UW Inputs","UWIN_S2P8_COMM1","$E$26","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P8_COMM2","$F$26","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P8_COMM3","$G$26","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P8_COMM4","$H$26","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S2P8_COMM5","$I$26","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S3P8A_PAT","$D$53","UW Inputs","Text","Casualty",""
"UW Inputs","UWIN_S3P8A_LD","$E$53","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P8A_CD","$F$53","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P8A_ELR1","$G$53","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P8A_ELR2","$H$53","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P8A_ELR3","$I$53","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P8A_ELR4","$J$53","UW Inputs","Pct","0.55",""
"UW Inputs","UWIN_S3P8A_SEV","$K$53","UW Inputs","Number","50000",""
"UW Inputs","UWIN_S3P8S_PAT","$D$54","UW Inputs","Text","Casualty",""
"UW Inputs","UWIN_S3P8S_LD","$E$54","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P8S_CD","$F$54","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P8S_ELR1","$G$54","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P8S_ELR2","$H$54","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P8S_ELR3","$I$54","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P8S_ELR4","$J$54","UW Inputs","Pct","0.1",""
"UW Inputs","UWIN_S3P8S_SEV","$K$54","UW Inputs","Number","150000",""
"UW Inputs","UWIN_S3P8C_PAT","$D$55","UW Inputs","Text","Property",""
"UW Inputs","UWIN_S3P8C_LD","$E$55","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P8C_CD","$F$55","UW Inputs","Number","50",""
"UW Inputs","UWIN_S3P8C_ELR1","$G$55","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P8C_ELR2","$H$55","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P8C_ELR3","$I$55","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P8C_ELR4","$J$55","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S3P8C_SEV","$K$55","UW Inputs","Number","100000",""
"UW Inputs","UWIN_S4P8_CEDE1","$E$72","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P8_COMM1","$F$72","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P8_FEE1","$G$72","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P8_CEDE2","$H$72","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P8_COMM2","$I$72","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P8_FEE2","$J$72","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P8_CEDE3","$K$72","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P8_COMM3","$L$72","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P8_FEE3","$M$72","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P8_CEDE4","$N$72","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P8_COMM4","$O$72","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P8_FEE4","$P$72","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S4P8_CEDE5","$Q$72","UW Inputs","Pct","0.9",""
"UW Inputs","UWIN_S4P8_COMM5","$R$72","UW Inputs","Pct","0.25",""
"UW Inputs","UWIN_S4P8_FEE5","$S$72","UW Inputs","Pct","0.05",""
"UW Inputs","UWIN_S5P8_CAT1","$E$85","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P8_OTH1","$J$85","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P8_CAT2","$F$85","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P8_OTH2","$K$85","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P8_CAT3","$G$85","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P8_OTH3","$L$85","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P8_CAT4","$H$85","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P8_OTH4","$M$85","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P8_CAT5","$I$85","UW Inputs","Number","0",""
"UW Inputs","UWIN_S5P8_OTH5","$N$85","UW Inputs","Number","0",""
"UW Inputs","UWIN_S1P9_BU","$B$14","UW Inputs","Text","West",""
"UW Inputs","UWIN_S1P9_NAME","$C$14","UW Inputs","Text","Property Attr",""
"UW Inputs","UWIN_S1P9_TERM","$D$14","UW Inputs","Number","12",""
"UW Inputs","UWIN_S1P9_GWP1","$E$14","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P9_GWP2","$F$14","UW Inputs","Number","1000000",""
"UW Inputs","UWIN_S1P9_GWP3","$G$14","UW Inputs","Number","1000000",""
